"project","version","code_lines","test_lines","test_ratio" 
phaser,8,97368,0,0
phaser,9,144240,0,0
phaser,10,152142,0,0
phaser,11,161794,0,0
phaser,12,117000,0,0
phaser,13,143755,0,0
phaser,14,148279,0,0
phaser,15,151909,0,0
phaser,16,158027,0,0
phaser,17,158835,0,0
phaser,18,224287,0,0
phaser,19,228979,0,0
phaser,20,239091,0,0
phaser,21,246853,0,0
phaser,22,247627,0,0
phaser,23,254357,0,0
phaser,24,189826,0,0
foundation-sites,1,9916,10,0.001008471157724889
foundation-sites,2,13081,1613,0.12330861554926993
foundation-sites,3,12848,1613,0.12554483188044832
foundation-sites,4,12253,54,0.004407083979433608
foundation-sites,5,12811,54,0.004215127624697525
foundation-sites,6,13233,54,0.004080707322602585
foundation-sites,7,13464,54,0.004010695187165776
foundation-sites,8,13991,54,0.003859624044028304
foundation-sites,9,14193,54,0.003804692454026633
foundation-sites,10,14267,54,0.0037849582953669307
foundation-sites,11,14480,123,0.008494475138121547
foundation-sites,12,14477,123,0.008496235407888375
foundation-sites,13,11097,72,0.006488240064882401
foundation-sites,14,3687,72,0.01952807160292921
foundation-sites,15,3793,72,0.018982335881887687
foundation-sites,16,4478,473,0.10562751228226887
foundation-sites,17,5035,554,0.11002979145978153
foundation-sites,18,5201,572,0.10997885022111133
foundation-sites,19,5290,604,0.11417769376181475
foundation-sites,20,5222,614,0.11757947146687094
foundation-sites,21,5235,614,0.11728748806112703
foundation-sites,22,5295,627,0.11841359773371105
foundation-sites,23,5448,624,0.1145374449339207
foundation-sites,24,5477,638,0.11648712798977542
sensu,1,9738,5291,0.5433353871431505
sensu,2,9738,5291,0.5433353871431505
sensu,3,9738,5291,0.5433353871431505
sensu,4,90,0,0
sensu,5,492,99,0.20121951219512196
sensu,6,865,193,0.223121387283237
sensu,7,1168,223,0.1909246575342466
sensu,8,2163,334,0.154415164123902
sensu,9,2660,425,0.15977443609022557
sensu,10,3033,452,0.14902736564457633
sensu,11,3088,461,0.14928756476683938
sensu,12,3209,478,0.14895606107821752
sensu,13,3515,532,0.15135135135135136
sensu,14,2624,726,0.2766768292682927
sensu,15,2624,726,0.2766768292682927
sensu,16,2735,770,0.28153564899451555
sensu,17,2871,825,0.28735632183908044
sensu,18,3159,980,0.31022475466919913
sensu,19,3216,1008,0.31343283582089554
sensu,20,3284,1032,0.31425091352009743
sensu,21,3511,1068,0.3041868413557391
sensu,22,4340,1699,0.3914746543778802
sensu,23,4572,1883,0.41185476815398075
sensu,24,4727,1972,0.4171779141104294
request,1,7071,3460,0.48932258520718425
request,2,7086,3460,0.4882867626305391
request,3,7097,3470,0.48893898830491755
request,4,7288,3580,0.49121844127332603
request,5,2743,1704,0.6212176449143274
request,6,2816,1728,0.6136363636363636
request,7,3074,1959,0.6372804163955758
request,8,3075,1959,0.6370731707317073
request,9,3099,1978,0.638270409809616
request,10,3145,1998,0.6352941176470588
request,11,3180,2017,0.6342767295597485
request,12,3215,2048,0.63701399688958
request,13,3308,2132,0.6444981862152358
request,14,3309,2132,0.6443034149289816
request,15,3328,2138,0.6424278846153846
request,16,3366,2158,0.6411170528817588
request,17,3503,2222,0.6343134456180417
request,18,3503,2222,0.6343134456180417
request,19,3673,2375,0.6466104002178056
request,20,3720,2410,0.6478494623655914
request,21,3751,2430,0.6478272460677152
request,22,3952,2586,0.6543522267206477
request,23,3936,2622,0.6661585365853658
request,24,4454,3033,0.6809609339919174
Conversations,1,601,0,0
Conversations,2,5221,0,0
Conversations,3,7706,0,0
Conversations,4,10458,0,0
Conversations,5,11199,0,0
Conversations,6,12293,0,0
Conversations,7,1099,0,0
Conversations,8,14624,0,0
Conversations,9,15839,0,0
Conversations,10,16890,0,0
Conversations,11,22064,0,0
Conversations,12,23095,0,0
Conversations,13,23219,0,0
Conversations,14,23614,0,0
Conversations,15,24260,0,0
Conversations,16,24495,0,0
Conversations,17,25167,0,0
Conversations,18,25054,0,0
Conversations,19,25789,0,0
Conversations,20,28987,0,0
Conversations,21,29410,0,0
Conversations,22,30501,0,0
Conversations,23,30540,0,0
Conversations,24,31393,0,0
sentry,1,5424,1090,0.20095870206489674
sentry,2,7203,1360,0.1888102179647369
sentry,3,5926,1444,0.24367195410057374
sentry,4,6757,657,0.09723249963001332
sentry,5,10201,2274,0.2229193216351338
sentry,6,20479,9424,0.4601787196640461
sentry,7,23292,9567,0.410741885625966
sentry,8,24812,9748,0.39287441560535225
sentry,9,27862,9966,0.35769147943435503
sentry,10,29788,10237,0.34366187726601316
sentry,11,30492,10303,0.33789190607372427
sentry,12,31461,10309,0.327675534789104
sentry,13,31578,10311,0.32652479574387233
sentry,14,34852,10438,0.2994950074601171
sentry,15,33825,4345,0.12845528455284552
sentry,16,34929,7726,0.22119156002175844
sentry,17,35956,7918,0.22021359439314717
sentry,18,41776,8576,0.20528533129069323
sentry,19,53736,9091,0.1691789489355367
sentry,20,53698,9204,0.17140303177027078
sentry,21,54894,9219,0.16794185156847743
sentry,22,59223,9245,0.15610489168059707
sentry,23,60113,9346,0.15547385756824647
sentry,24,60333,9432,0.15633235542737806
robolectric,1,40847,18271,0.4473033515313242
robolectric,2,49676,23072,0.4644496336258958
robolectric,3,49931,23172,0.4640804309947728
robolectric,4,51043,23823,0.4667241345532198
robolectric,5,51538,24257,0.4706624238426016
robolectric,6,56046,26223,0.4678835242479392
robolectric,7,56761,26663,0.4697415478938003
robolectric,8,57364,26998,0.4706436092322711
robolectric,9,57899,27309,0.4716661773087618
robolectric,10,60976,27455,0.4502591183416426
robolectric,11,62891,28452,0.4524017744987359
robolectric,12,62271,28794,0.46239822710410944
robolectric,13,60654,29700,0.4896626768226333
robolectric,14,60704,29822,0.49126910911966265
robolectric,15,60801,29873,0.4913241558526998
robolectric,16,60936,30044,0.4930418800052514
robolectric,17,61555,30646,0.4978636991308586
robolectric,18,61640,31164,0.5055807916937054
robolectric,19,62207,31577,0.5076116835725883
robolectric,20,61477,31695,0.5155586642158856
robolectric,21,62304,32229,0.5172862095531587
robolectric,22,63218,32718,0.5175424720807364
robolectric,23,63694,33037,0.5186830784689296
robolectric,24,64507,33553,0.5201451005317252
bundler,1,17304,9806,0.5666897827092002
bundler,2,17580,9894,0.5627986348122866
bundler,3,17779,10064,0.5660610833005231
bundler,4,17982,10155,0.5647313980647314
bundler,5,18017,10183,0.5651884331464728
bundler,6,18037,10190,0.5649498253589843
bundler,7,18803,10707,0.569430410040951
bundler,8,19120,10954,0.572907949790795
bundler,9,19858,11196,0.563803001309296
bundler,10,20215,11392,0.5635419243136285
bundler,11,20493,11601,0.5660957400087835
bundler,12,20491,11601,0.5661509931189302
bundler,13,20771,11600,0.5584709450676424
bundler,14,20544,11645,0.5668321651090342
bundler,15,21249,11854,0.5578615464257142
bundler,16,21543,12097,0.5615281065775426
bundler,17,21815,12222,0.5602567041026817
bundler,18,21904,12275,0.560399926953981
bundler,19,22019,12347,0.5607429946864072
bundler,20,22489,12635,0.5618302281115212
bundler,21,22611,12732,0.5630887621069391
bundler,22,23113,12870,0.5568294898974603
bundler,23,23212,12923,0.556737894192659
bundler,24,24598,13925,0.5661029351979836
vanilla,1,118700,984,0.008289806234203875
vanilla,2,119110,984,0.008261271093946771
vanilla,3,119702,984,0.008220414028169955
vanilla,4,120107,984,0.008192694847094674
vanilla,5,120580,1037,0.00860009951899154
vanilla,6,120811,1037,0.008583655461837085
vanilla,7,119949,984,0.008203486481754747
vanilla,8,123691,1037,0.008383795102311405
vanilla,9,123803,1037,0.008376210592635073
vanilla,10,124608,1037,0.008322098099640473
vanilla,11,124905,1037,0.008302309755414114
vanilla,12,125866,1037,0.008238920756995534
vanilla,13,125643,1037,0.008253543770842784
vanilla,14,126051,1037,0.00822682882325408
vanilla,15,126051,1037,0.00822682882325408
vanilla,16,126742,1037,0.008181975982705023
vanilla,17,126949,1037,0.008168634648559658
vanilla,18,126443,1037,0.008201323916705552
vanilla,19,126328,93,0.0007361788360458489
vanilla,20,139562,93,0.0006663705019991116
vanilla,21,139800,93,0.0006652360515021459
vanilla,22,140089,93,0.0006638636866563399
vanilla,23,142507,93,0.0006525995214270176
vanilla,24,145597,93,0.000638749424782104
picasso,1,9598,4330,0.45113565326109606
picasso,2,1526,403,0.264089121887287
picasso,3,1962,774,0.3944954128440367
picasso,4,2891,1281,0.4430992736077482
picasso,5,3951,1650,0.4176157934700076
picasso,6,4236,1736,0.4098205854579792
picasso,7,4870,1812,0.37207392197125255
picasso,8,5434,2141,0.3940007361059993
picasso,9,5579,2215,0.3970245563721097
picasso,10,5589,2222,0.39756664877437825
picasso,11,5588,2221,0.3974588403722262
picasso,12,5627,2229,0.39612582192998047
picasso,13,5806,2304,0.396830864622804
picasso,14,6681,2790,0.4176021553659632
picasso,15,6822,2911,0.4267077103488713
picasso,16,7034,3029,0.43062268979243673
picasso,17,7318,3033,0.41445750204974036
picasso,18,7381,3062,0.4148489364584745
picasso,19,7388,3068,0.41526800216567405
picasso,20,7363,3048,0.4139617003938612
picasso,21,7518,3129,0.41620111731843573
picasso,22,8142,3421,0.42016703512650455
picasso,23,8543,3706,0.43380545475828164
picasso,24,8610,3727,0.43286875725900115
buildbot,1,128832,78197,0.6069687655240934
buildbot,2,128832,78197,0.6069687655240934
buildbot,3,128832,78197,0.6069687655240934
buildbot,4,128832,78197,0.6069687655240934
buildbot,5,128832,78197,0.6069687655240934
buildbot,6,128832,78197,0.6069687655240934
buildbot,7,128832,78197,0.6069687655240934
buildbot,8,128832,78197,0.6069687655240934
buildbot,9,128832,78197,0.6069687655240934
buildbot,10,128832,78197,0.6069687655240934
buildbot,11,128832,78197,0.6069687655240934
buildbot,12,128832,78197,0.6069687655240934
buildbot,13,128832,78197,0.6069687655240934
buildbot,14,128832,78197,0.6069687655240934
buildbot,15,128832,78197,0.6069687655240934
buildbot,16,128832,78197,0.6069687655240934
buildbot,17,128832,78197,0.6069687655240934
buildbot,18,128832,78197,0.6069687655240934
buildbot,19,128832,78197,0.6069687655240934
buildbot,20,128832,78197,0.6069687655240934
buildbot,21,128832,78197,0.6069687655240934
buildbot,22,128832,78197,0.6069687655240934
buildbot,23,128832,78197,0.6069687655240934
buildbot,24,128832,78197,0.6069687655240934
loomio,1,3620,1464,0.4044198895027624
loomio,2,5151,2020,0.39215686274509803
loomio,3,5519,2306,0.41782931690523645
loomio,4,6703,2956,0.44099656870058185
loomio,5,6832,2854,0.4177400468384075
loomio,6,8572,3818,0.44540363975734953
loomio,7,10674,4110,0.3850477796514896
loomio,8,11015,4181,0.3795733091239219
loomio,9,12464,4589,0.3681803594351733
loomio,10,13041,4529,0.34728931830381105
loomio,11,14535,5485,0.3773649810801514
loomio,12,14901,5598,0.3756794845983491
loomio,13,15305,5628,0.3677229663508657
loomio,14,15750,5631,0.3575238095238095
loomio,15,17971,6303,0.3507317344610762
loomio,16,19347,6680,0.34527316896676485
loomio,17,19888,6406,0.3221037811745776
loomio,18,20272,6020,0.2969613259668508
loomio,19,21344,6309,0.2955865817091454
loomio,20,21784,6512,0.29893499816378993
loomio,21,22287,6624,0.29721362229102166
loomio,22,25083,8713,0.3473667424151816
loomio,23,23496,7085,0.30154068777664284
loomio,24,23690,7023,0.2964542000844238
incubator-airflow,1,2682,40,0.014914243102162566
incubator-airflow,2,2989,40,0.013382402141184342
incubator-airflow,3,20040,41,0.0020459081836327344
incubator-airflow,4,20605,24,0.0011647658335355497
incubator-airflow,5,24149,186,0.007702182284980745
incubator-airflow,6,24687,223,0.009033094341151213
incubator-airflow,7,28777,266,0.009243493067380199
incubator-airflow,8,29274,267,0.009120721459315433
incubator-airflow,9,29664,267,0.009000809061488674
incubator-airflow,10,30593,337,0.01101559180204622
incubator-airflow,11,31743,495,0.01559398922597108
incubator-airflow,12,32568,542,0.01664210267747482
incubator-airflow,13,33292,641,0.0192538748047579
incubator-airflow,14,34399,812,0.02360533736445827
incubator-airflow,15,34848,991,0.028437786960514234
incubator-airflow,16,35555,997,0.02804106314161159
incubator-airflow,17,36985,1360,0.0367716641881844
incubator-airflow,18,37834,1512,0.03996405349685468
incubator-airflow,19,39767,2306,0.05798777881157744
incubator-airflow,20,39890,2328,0.05836049135121584
incubator-airflow,21,51045,2896,0.05673425408952885
incubator-airflow,22,52697,3576,0.06785965045448507
incubator-airflow,23,54384,3829,0.07040673727566932
incubator-airflow,24,55490,4345,0.07830239682825735
Telescope,1,1210,173,0.14297520661157026
Telescope,2,1210,173,0.14297520661157026
Telescope,3,1210,173,0.14297520661157026
Telescope,4,1210,173,0.14297520661157026
Telescope,5,1210,173,0.14297520661157026
Telescope,6,1210,173,0.14297520661157026
Telescope,7,1210,173,0.14297520661157026
Telescope,8,1210,173,0.14297520661157026
Telescope,9,1210,173,0.14297520661157026
Telescope,10,1210,173,0.14297520661157026
Telescope,11,1210,173,0.14297520661157026
Telescope,12,1210,173,0.14297520661157026
Telescope,13,1210,173,0.14297520661157026
Telescope,14,1210,173,0.14297520661157026
Telescope,15,1210,173,0.14297520661157026
Telescope,16,1210,173,0.14297520661157026
Telescope,17,1210,173,0.14297520661157026
Telescope,18,1210,173,0.14297520661157026
Telescope,19,1210,173,0.14297520661157026
Telescope,20,1210,173,0.14297520661157026
Telescope,21,1210,173,0.14297520661157026
Telescope,22,1210,173,0.14297520661157026
Telescope,23,1210,173,0.14297520661157026
Telescope,24,1210,173,0.14297520661157026
titanium_mobile,1,232265,27034,0.11639291326717327
titanium_mobile,2,229189,26944,0.11756236119534533
titanium_mobile,3,236736,27052,0.11427074885104083
titanium_mobile,4,237451,27052,0.11392666276410712
titanium_mobile,5,411191,79709,0.19384908716387275
titanium_mobile,6,411755,79709,0.19358356304112884
titanium_mobile,7,412030,79709,0.19345436011940878
titanium_mobile,8,412144,79709,0.1934008501882837
titanium_mobile,9,349064,69868,0.2001581371897417
titanium_mobile,10,349322,69917,0.20015057740422876
titanium_mobile,11,351138,69917,0.19911544748788226
titanium_mobile,12,405785,70955,0.17485860739061326
titanium_mobile,13,388554,71060,0.18288320284953957
titanium_mobile,14,389104,71060,0.18262469673917514
titanium_mobile,15,392057,71061,0.18125170574686844
titanium_mobile,16,370264,59854,0.16165222651945638
titanium_mobile,17,370548,59854,0.16152833101244643
titanium_mobile,18,370749,59854,0.16144075911195985
titanium_mobile,19,372875,59903,0.160651692926584
titanium_mobile,20,467923,55041,0.11762832773768334
titanium_mobile,21,472127,58669,0.12426529302496997
titanium_mobile,22,463971,55749,0.12015621666009298
titanium_mobile,23,433141,49309,0.11384052768036275
titanium_mobile,24,433469,49311,0.11375900006690214
cas,1,48569,9849,0.20278366859519448
cas,2,48615,9885,0.20333230484418388
cas,3,49033,10586,0.21589541737197399
cas,4,49124,10620,0.21618760687240451
cas,5,49198,10617,0.21580145534371317
cas,6,49334,10750,0.21790246077755707
cas,7,50112,11245,0.22439734993614305
cas,8,50101,11229,0.22412726292888366
cas,9,51750,11630,0.2247342995169082
cas,10,52087,11579,0.22230114999904008
cas,11,52255,11740,0.2246674959334035
cas,12,52302,11757,0.22479063898130092
cas,13,51989,11786,0.22670180230433362
cas,14,51635,11961,0.23164520189793744
cas,15,51674,11960,0.23145101985524635
cas,16,48673,12106,0.24872105684876625
cas,17,48673,12106,0.24872105684876625
cas,18,48115,12018,0.24977657695105476
cas,19,48117,12018,0.2497661948999314
cas,20,48149,12031,0.2498701946042493
cas,21,48774,12262,0.25140443679009306
cas,22,49039,12322,0.25126939782621993
cas,23,49432,12474,0.2523466580352808
cas,24,50296,12787,0.2542349292190234
serverspec,1,4766,3008,0.6311372219890894
serverspec,2,4766,3008,0.6311372219890894
serverspec,3,4766,3008,0.6311372219890894
serverspec,4,4766,3008,0.6311372219890894
serverspec,5,4766,3008,0.6311372219890894
serverspec,6,4766,3008,0.6311372219890894
serverspec,7,4766,3008,0.6311372219890894
serverspec,8,4766,3008,0.6311372219890894
serverspec,9,4766,3008,0.6311372219890894
serverspec,10,2067,1110,0.5370101596516691
serverspec,11,3949,2483,0.6287667763990884
serverspec,12,3964,2412,0.6084762865792129
serverspec,13,7097,5299,0.7466535155699592
serverspec,14,7327,5473,0.7469632864746827
serverspec,15,7529,5629,0.7476424491964404
serverspec,16,10307,7839,0.7605510817890754
serverspec,17,12302,9671,0.786132336205495
serverspec,18,10452,9390,0.8983926521239954
serverspec,19,10694,9564,0.8943332709930802
serverspec,20,10690,9539,0.8923292797006548
serverspec,21,10749,9549,0.8883617080658666
serverspec,22,10813,9608,0.8885600665865162
serverspec,23,2165,943,0.4355658198614319
serverspec,24,2166,943,0.43536472760849493
gaia,1,8121,318,0.039157739194680456
gaia,2,9828,539,0.054843304843304845
gaia,3,17093,1450,0.08483004738781957
gaia,4,23915,3834,0.16031779218063977
gaia,5,52371,6073,0.11596112352256019
gaia,6,72733,8716,0.11983556294941773
gaia,7,127330,18173,0.14272363150867823
gaia,8,175141,26039,0.1486744965484952
gaia,9,196232,32337,0.1647896367564923
gaia,10,187192,33768,0.1803923244583102
gaia,11,198543,37850,0.1906388036848441
gaia,12,204589,41022,0.2005093137949743
gaia,13,208715,39962,0.19146683276237933
gaia,14,222855,46725,0.2096654775526688
gaia,15,232272,49584,0.21347385823517256
gaia,16,248064,60366,0.24334849071207432
gaia,17,256789,65336,0.2544345746897258
gaia,18,295619,74764,0.2529066129037714
gaia,19,296396,75169,0.2536100352231474
gaia,20,361490,106985,0.2959556280948297
gaia,21,371704,112266,0.30203064804252844
gaia,22,392691,123152,0.31361044689081236
gaia,23,423466,132809,0.3136237620021442
gaia,24,440480,142895,0.3244074645840901
laravel,1,4868,399,0.08196384552177485
laravel,2,4944,481,0.09728964401294499
laravel,3,4866,0,0
laravel,4,5198,0,0
laravel,5,6656,926,0.13912259615384615
laravel,6,7391,81,0.010959274793667975
laravel,7,8518,81,0.009509274477576896
laravel,8,18759,81,0.004317927394850472
laravel,9,11428,81,0.007087854392719636
laravel,10,19568,81,0.004139411283728536
laravel,11,19926,82,0.00411522633744856
laravel,12,23724,3362,0.1417130332153094
laravel,13,23777,3381,0.14219624006392734
laravel,14,23995,3552,0.148030839758283
laravel,15,24766,4000,0.16151174997981102
laravel,16,24755,4000,0.16158351848111493
laravel,17,339,18,0.05309734513274336
laravel,18,412,18,0.043689320388349516
laravel,19,433,18,0.04157043879907621
laravel,20,450,18,0.04
laravel,21,25991,4122,0.15859335923973683
laravel,22,520,17,0.032692307692307694
laravel,23,520,17,0.032692307692307694
laravel,24,510,17,0.03333333333333333
cakephp,1,117149,80169,0.6843336264073957
cakephp,2,117502,80544,0.6854691835032595
cakephp,3,118952,81792,0.6876050844037931
cakephp,4,114356,77291,0.6758805834411836
cakephp,5,119908,83031,0.6924558828435133
cakephp,6,120756,83889,0.6946984000794991
cakephp,7,121671,84638,0.6956300186568698
cakephp,8,122343,85126,0.6957978797315744
cakephp,9,122624,85344,0.6959812108559499
cakephp,10,129836,90853,0.6997519948242398
cakephp,11,130405,91178,0.6991909819408765
cakephp,12,130026,91002,0.6998754095334779
cakephp,13,130501,91419,0.7005233676370296
cakephp,14,137906,97034,0.7036242077937146
cakephp,15,138659,97559,0.703589381143669
cakephp,16,139774,98342,0.7035786340807303
cakephp,17,138731,97658,0.7039378365325702
cakephp,18,141123,99452,0.704718578828398
cakephp,19,139388,98259,0.7049315579533388
cakephp,20,142261,100306,0.7050843168542327
cakephp,21,125714,88315,0.7025072784256328
cakephp,22,142943,101012,0.7066592977620451
cakephp,23,143817,101660,0.7068705368628188
cakephp,24,143446,101453,0.7072556920374218
puppet,1,109303,63289,0.5790234485787216
puppet,2,116843,67634,0.5788451169518071
puppet,3,124290,72683,0.5847855821063641
puppet,4,113778,67023,0.5890681854137003
puppet,5,126539,73930,0.5842467539651807
puppet,6,127537,75079,0.5886840681527713
puppet,7,129203,76150,0.5893825994752444
puppet,8,362,160,0.4419889502762431
puppet,9,132244,78909,0.5966924775415142
puppet,10,134543,80475,0.598135911938934
puppet,11,136896,81551,0.5957149953249182
puppet,12,137790,82123,0.596001161187314
puppet,13,141145,84665,0.5998441319210741
puppet,14,140413,83743,0.596404891284995
puppet,15,133254,75887,0.5694913473516743
puppet,16,136372,78425,0.5750813950077729
puppet,17,146477,89330,0.60985683759225
puppet,18,137806,79468,0.5766657475001088
puppet,19,147821,90328,0.6110633807104539
puppet,20,142230,83037,0.5838219784855516
puppet,21,142534,83302,0.5844359942189232
puppet,22,143788,84232,0.5858068823545776
puppet,23,146874,86750,0.5906423192668546
puppet,24,145418,85387,0.5871831547676354
